      193	2018-06-28 13:53:26	1	255	1	0
      238	2018-06-28 13:53:29	1	255	1	0
      509	2018-06-28 13:53:32	1	255	1	0
      422	2018-06-28 13:53:35	1	255	1	0
      152	2018-06-28 13:53:38	1	255	1	0
      099	2018-06-28 13:53:40	1	255	1	0
      291	2018-06-28 13:53:42	1	255	1	0
      134	2018-06-28 13:53:45	1	255	1	0
      227	2018-06-28 13:53:47	1	255	1	0
      217	2018-06-28 13:53:51	1	255	1	0
      317	2018-06-28 13:53:53	1	255	1	0
      285	2018-06-28 13:53:56	1	255	1	0
      402	2018-06-28 13:53:58	1	255	1	0
      105	2018-06-28 13:54:00	1	255	1	0
      226	2018-06-28 13:54:05	1	255	1	0
      245	2018-06-28 13:54:08	1	255	1	0
      225	2018-06-28 13:54:11	1	255	1	0
      246	2018-06-28 13:54:13	1	255	1	0
      274	2018-06-28 13:54:17	1	255	1	0
      095	2018-06-28 13:54:23	1	255	1	0
      071	2018-06-28 13:54:26	1	255	1	0
      173	2018-06-28 13:54:29	1	255	1	0
      269	2018-06-28 13:54:31	1	255	1	0
      250	2018-06-28 13:54:35	1	255	1	0
      141	2018-06-28 13:54:37	1	255	1	0
      229	2018-06-28 13:54:39	1	255	1	0
      434	2018-06-28 13:54:42	1	255	1	0
      123	2018-06-28 13:54:44	1	255	1	0
      303	2018-06-28 13:54:48	1	255	1	0
      340	2018-06-28 13:54:51	1	255	1	0
      196	2018-06-28 13:54:56	1	255	1	0
      007	2018-06-28 13:54:59	1	255	1	0
      383	2018-06-28 13:55:02	1	255	1	0
      063	2018-06-28 13:55:05	1	255	1	0
      313	2018-06-28 13:55:07	1	255	1	0
      051	2018-06-28 13:55:09	1	255	1	0
      187	2018-06-28 13:55:12	1	255	1	0
      492	2018-06-28 13:55:15	1	255	1	0
      496	2018-06-28 13:55:18	1	255	1	0
      153	2018-06-28 13:55:22	1	255	1	0
      527	2018-06-28 13:55:26	1	255	1	0
      388	2018-06-28 13:55:29	1	255	1	0
      217	2018-06-28 13:55:48	1	255	1	0
      456	2018-06-28 13:55:53	1	255	1	0
      015	2018-06-28 13:56:12	1	255	1	0
      024	2018-06-28 13:56:31	1	255	1	0
      188	2018-06-28 13:57:15	1	255	1	0
      214	2018-06-28 13:57:45	1	255	1	0
      301	2018-06-28 13:58:11	1	255	1	0
      170	2018-06-28 13:58:15	1	255	1	0
      106	2018-06-28 13:58:43	1	255	1	0
      083	2018-06-28 13:58:51	1	255	1	0
      194	2018-06-28 13:58:55	1	255	1	0
      355	2018-06-28 13:59:26	1	255	1	0
      259	2018-06-28 13:59:29	1	255	1	0
      241	2018-06-28 13:59:34	1	255	1	0
      176	2018-06-28 13:59:38	1	255	1	0
      168	2018-06-28 13:59:43	1	255	1	0
      505	2018-06-28 13:59:49	1	255	1	0
      387	2018-06-28 13:59:52	1	255	1	0
      232	2018-06-28 13:59:56	1	255	1	0
      467	2018-06-28 14:00:00	1	255	1	0
      104	2018-06-28 14:02:13	1	255	1	0
      084	2018-06-28 14:02:46	1	255	1	0
      191	2018-06-28 14:02:47	1	255	1	0
      184	2018-06-28 14:04:03	1	255	1	0
      148	2018-06-28 14:04:10	1	255	1	0
      449	2018-06-28 14:04:16	1	255	1	0
      322	2018-06-28 14:04:19	1	255	1	0
      148	2018-06-28 14:06:10	1	255	1	0
      184	2018-06-28 14:06:58	1	255	1	0
      358	2018-06-28 14:10:12	1	255	1	0
      035	2018-06-28 14:12:44	1	255	1	0
      172	2018-06-28 14:15:01	1	255	1	0
    16114	2018-06-28 14:15:05	1	255	1	0
      294	2018-06-28 14:15:09	1	255	1	0
      213	2018-06-28 14:15:10	1	255	1	0
      056	2018-06-28 14:15:43	1	255	1	0
      189	2018-06-28 14:29:43	1	255	1	0
      517	2018-06-28 14:34:57	1	255	1	0
      192	2018-06-28 14:44:14	1	255	1	0
      444	2018-06-28 14:59:03	1	255	1	0
      339	2018-06-28 15:13:01	1	255	1	0
      053	2018-06-28 15:13:03	1	255	1	0
      268	2018-06-28 15:13:09	1	255	1	0
      312	2018-06-28 15:13:15	1	255	1	0
      230	2018-06-28 15:19:51	1	255	1	0
      529	2018-06-28 15:39:13	1	255	1	0
      162	2018-06-28 15:59:56	1	255	1	0
      399	2018-06-28 16:01:51	1	255	1	0
      298	2018-06-28 16:02:02	1	255	1	0
      468	2018-06-28 16:16:10	1	255	1	0
      192	2018-06-28 16:22:19	1	255	1	0
      012	2018-06-28 16:22:49	1	255	1	0
      164	2018-06-28 16:23:00	1	255	1	0
      406	2018-06-28 16:23:06	1	255	1	0
      467	2018-06-28 16:23:32	1	255	1	0
      250	2018-06-28 16:23:33	1	255	1	0
      202	2018-06-28 16:23:36	1	255	1	0
      219	2018-06-28 16:23:55	1	255	1	0
      502	2018-06-28 16:24:02	1	255	1	0
      142	2018-06-28 16:24:07	1	255	1	0
      281	2018-06-28 16:24:26	1	255	1	0
      328	2018-06-28 16:24:28	1	255	1	0
      436	2018-06-28 16:24:37	1	255	1	0
      350	2018-06-28 16:24:46	1	255	1	0
      297	2018-06-28 16:24:48	1	255	1	0
      435	2018-06-28 16:24:52	1	255	1	0
    17525	2018-06-28 16:24:54	1	255	1	0
      321	2018-06-28 16:24:57	1	255	1	0
      273	2018-06-28 16:24:59	1	255	1	0
      445	2018-06-28 16:25:03	1	255	1	0
      232	2018-06-28 16:25:05	1	255	1	0
      249	2018-06-28 16:25:07	1	255	1	0
      348	2018-06-28 16:25:45	1	255	1	0
      457	2018-06-28 16:26:23	1	255	1	0
      016	2018-06-28 16:39:06	1	255	1	0
      498	2018-06-28 16:40:22	1	255	1	0
      080	2018-06-28 16:40:29	1	255	1	0
      152	2018-06-28 16:42:02	1	255	1	0
      422	2018-06-28 16:42:10	1	255	1	0
      019	2018-06-28 16:42:24	1	255	1	0
      486	2018-06-28 16:57:35	1	255	1	0
      472	2018-06-28 17:53:49	1	255	1	0
      010	2018-06-28 18:04:41	1	255	1	0
      016	2018-06-28 18:04:47	1	255	1	0
      516	2018-06-28 18:04:49	1	255	1	0
      103	2018-06-28 18:04:52	1	255	1	0
      235	2018-06-28 18:04:54	1	255	1	0
